timestamp_ms,market_slug,timeframe,time_till_end,seconds_till_end,up_best_bid,up_best_ask,down_best_bid,down_best_ask,up_spread,down_spread,up_bid_depth5,up_ask_depth5,down_bid_depth5,down_ask_depth5,up_imbalance,down_imbalance,up_microprice,down_microprice,arb_bid_sum_l1,arb_edge_l1
1782172994813,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:46,3406,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1138.7,1336.08,1336.08,1138.7,-0.0797565844236659,0.0797565844236659,0.4917492539946199,0.5081977615896045,0.99,0.010000000000000009
1782172998089,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:42,3402,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1344.0,1199.58,1258.88,1339.0,0.056778241690845214,-0.030840531510308362,0.4932462449600496,0.506655209867726,0.99,0.010000000000000009
1782173001396,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:39,3399,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1322.0,1250.18,1314.58,1235.7,0.027921840617686138,0.030929937104945297,0.4928469529193726,0.507742440596543,0.99,0.010000000000000009
1782173004697,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:36,3396,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1162.3,1645.38,1605.38,1162.3,-0.17205664463186693,0.1600907619377963,0.49116304872795624,0.5087728793951164,0.99,0.010000000000000009
1782173008020,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:32,3392,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1113.2,1615.38,1615.38,1118.2,-0.18404444802791198,0.18187870850679333,0.4903720293456748,0.5096279706543252,0.99,0.010000000000000009
1782173011306,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:29,3389,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1118.2,1615.38,1615.38,1108.2,-0.18187870850679333,0.1862181393606944,0.4903720293456748,0.5096223507907975,0.99,0.010000000000000009
1782173014624,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:26,3386,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1113.2,1605.38,1615.38,1118.2,-0.18104304453060055,0.18187870850679333,0.4903776492092025,0.5096279706543252,0.99,0.010000000000000009
1782173017935,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:23,3383,0.48,0.49,0.51,0.52,0.010000000000000009,0.010000000000000009,1082.9,1713.48,1693.48,1082.9,-0.22549868043685045,0.21991946347402008,0.48456842105263154,0.5154315789473684,0.99,0.010000000000000009
1782173021247,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:19,3379,0.46,0.47,0.54,0.55,0.009999999999999953,0.010000000000000009,60.0,1506.89,1431.89,299.4,-0.9234151727306958,0.654130734885548,0.46018698578908,0.5495590828924163,1.0,0.0
1782173024780,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:16,3376,0.45,0.46,0.54,0.55,0.010000000000000009,0.010000000000000009,687.2,2661.09,2206.49,742.2,-0.5895218156133429,0.496590011157497,0.45055305910819227,0.5493431341883016,0.99,0.010000000000000009
1782173033109,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:07,3367,0.45,0.46,0.53,0.54,0.010000000000000009,0.010000000000000009,901.1,1415.69,1385.09,1136.1,-0.22211335511634633,0.09875891939917263,0.4562049335863378,0.5310606703436572,0.98,0.020000000000000018
1782173036385,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:04,3364,0.47,0.48,0.52,0.53,0.010000000000000009,0.010000000000000009,1044.5,1235.49,1160.49,1084.5,-0.08376791126276871,0.03384870311226331,0.4797689463955637,0.5201950078003121,0.99,0.010000000000000009
1782173039709,bitcoin-up-or-down-june-22-2026-8pm-et,1h,56:01,3361,0.48,0.49,0.51,0.52,0.010000000000000009,0.010000000000000009,1017.5,1451.28,1439.28,1017.5,-0.17570621926619626,0.1716800039075538,0.4854688483322845,0.51431654676259,0.99,0.010000000000000009
1782173043024,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:57,3357,0.47,0.48,0.51,0.52,0.010000000000000009,0.010000000000000009,985.3000000000001,1564.79,1414.28,1050.0,-0.22724296005239025,0.14782411089648903,0.4763644948064212,0.5157805164319249,0.98,0.020000000000000018
1782173046500,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:54,3354,0.48,0.49,0.52,0.53,0.010000000000000009,0.010000000000000009,966.2,1559.78,1459.79,1018.0,-0.23498998408538466,0.17830001735417447,0.48074515648286137,0.5208695652173914,1.0,0.0
1782173049964,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:51,3351,0.47,0.48,0.52,0.53,0.010000000000000009,0.010000000000000009,1065.3,1439.79,1489.79,1026.0,-0.14949163503107674,0.1843516350728797,0.4787659963436929,0.5215041782729805,0.99,0.010000000000000009
1782173053263,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:47,3347,0.47,0.48,0.52,0.53,0.010000000000000009,0.010000000000000009,1031.0,1424.79,1469.79,1031.0,-0.16035165873303497,0.17546055446478911,0.47931232091690545,0.5227616926503341,0.99,0.010000000000000009
1782173056544,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:44,3344,0.47,0.48,0.52,0.53,0.010000000000000009,0.010000000000000009,1065.3,1474.79,1474.79,1065.3,-0.16121082323854666,0.16121082323854666,0.4794252873563218,0.5205747126436782,0.99,0.010000000000000009
1782173059853,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:41,3341,0.48,0.49,0.51,0.52,0.010000000000000009,0.010000000000000009,997.7,1375.28,1309.38,1187.0,-0.15911638530455374,0.04902298528268938,0.4856687898089172,0.5113361045130642,0.99,0.010000000000000009
1782173063190,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:37,3337,0.48,0.49,0.5,0.51,0.010000000000000009,0.010000000000000009,1668.0300000000002,890.08,1138.08,1285.03,0.30411123837520676,-0.06064520389086755,0.489838605551969,0.5069526140220542,0.98,0.020000000000000018
1782173066588,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:34,3334,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1209.73,1376.28,1376.28,1209.73,-0.0644042366425497,0.0644042366425497,0.4913930020840188,0.5086069979159812,0.99,0.010000000000000009
1782173069907,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:31,3331,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1094.83,1573.48,1583.48,1104.83,-0.17938320509985725,0.17804866254263835,0.4902811002262857,0.5095841938211202,0.99,0.010000000000000009
1782173073209,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:27,3327,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1163.0,1294.88,1334.88,1163.0,-0.05365599622438854,0.06881035117779881,0.49287787517909687,0.5071221248209031,0.99,0.010000000000000009
1782173076508,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:24,3324,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1006.2,1620.68,1580.68,994.2,-0.2339200877086125,0.2277698378176847,0.49026243619520005,0.5097922696616766,0.99,0.010000000000000009
1782173080078,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:20,3320,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1048.2,1580.68,1570.68,1048.2,-0.2025501354188856,0.19950513196480937,0.4902750691111142,0.5097249308888858,0.99,0.010000000000000009
1782173083399,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:17,3317,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,998.2,1580.68,1575.68,1048.2,-0.2258654919965256,0.201030534933,0.4902750691111142,0.5097249308888858,0.99,0.010000000000000009
1782173086699,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:14,3314,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1159.0,1261.88,1281.88,1222.0,-0.04249694326030208,0.023914884099877035,0.49278695876031814,0.5072130412396818,0.99,0.010000000000000009
1782173090001,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:10,3310,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1385.0,1076.08,1096.08,1400.0,0.1255221284964325,-0.121758917983398,0.4944591380074991,0.5055408619925009,0.99,0.010000000000000009
1782173093328,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:07,3307,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1310.0,1177.28,1129.28,1252.0,0.05335949310089738,-0.05153530874151718,0.4940583119774818,0.5059416880225182,0.99,0.010000000000000009
1782173096623,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:04,3304,0.5,0.51,0.49,0.5,0.010000000000000009,0.010000000000000009,2078.6,603.59,618.09,2078.6,0.549927484630097,-0.5415935832446442,0.5096676636756398,0.4903323363243603,0.99,0.010000000000000009
1782173099942,bitcoin-up-or-down-june-22-2026-8pm-et,1h,55:01,3301,0.5,0.51,0.47,0.48,0.010000000000000009,0.010000000000000009,2813.1,446.89,748.29,977.4,0.7258335148267326,-0.13276428559011177,0.5098668087373468,0.4795221940847628,0.97,0.030000000000000027
1782173103224,bitcoin-up-or-down-june-22-2026-8pm-et,1h,54:57,3297,0.48,0.49,0.51,0.52,0.010000000000000009,0.010000000000000009,888.0,1136.48,1174.48,873.0,-0.12273769066624517,0.14724441752788794,0.4821822149481724,0.5169829950630828,0.99,0.010000000000000009
1782173106538,bitcoin-up-or-down-june-22-2026-8pm-et,1h,54:54,3294,0.5,0.51,0.49,0.5,0.010000000000000009,0.010000000000000009,1224.6,1015.48,995.48,1199.6,0.09335380879254308,-0.09298977713796304,0.5026554782516331,0.49612196422511995,0.99,0.010000000000000009
1782173109854,bitcoin-up-or-down-june-22-2026-8pm-et,1h,54:51,3291,0.47,0.48,0.52,0.53,0.010000000000000009,0.010000000000000009,413.5,1108.29,1076.29,413.5,-0.4565610235314991,0.44488820572026927,0.4701706484641638,0.5298344370860927,0.99,0.010000000000000009
1782173113321,bitcoin-up-or-down-june-22-2026-8pm-et,1h,54:47,3287,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1120.3,1024.18,1134.18,1183.3,0.04482205476385879,-0.02119543642232075,0.49487417943107215,0.5047075365579302,0.99,0.010000000000000009
1782173117019,bitcoin-up-or-down-june-22-2026-8pm-et,1h,54:43,3283,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,914.3100000000001,1366.28,1356.28,1092.31,-0.19818117241590988,0.10780489996283577,0.49020894274968657,0.5097819450501527,0.99,0.010000000000000009
1782173120967,bitcoin-up-or-down-june-22-2026-8pm-et,1h,54:40,3280,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,1092.31,1356.28,1606.28,1242.31,-0.10780489996283577,0.1277719854384099,0.4902180549498473,0.5098209810239885,0.99,0.010000000000000009
