timestamp_ms,market_slug,timeframe,time_till_end,seconds_till_end,up_best_bid,up_best_ask,down_best_bid,down_best_ask,up_spread,down_spread,up_bid_depth5,up_ask_depth5,down_bid_depth5,down_ask_depth5,up_imbalance,down_imbalance,up_microprice,down_microprice,arb_bid_sum_l1,arb_edge_l1
1782168607875,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:53,593,0.001,0.004,0.996,0.999,0.003,0.0030000000000000027,140.0,548.34,548.34,140.0,-0.5932242786994799,0.5932242786994799,0.0038125627804192056,0.9961874372195807,0.997,0.0030000000000000027
1782168611196,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:49,589,0.001,0.004,0.996,0.999,0.003,0.0030000000000000027,140.0,274.63,274.63,140.0,-0.3246991293442346,0.3246991293442346,0.0038125627804192056,0.9961874372195807,0.997,0.0030000000000000027
1782168614516,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:46,586,0.001,0.004,0.996,0.999,0.003,0.0030000000000000027,140.0,274.63,274.63,140.0,-0.3246991293442346,0.3246991293442346,0.0038125627804192056,0.9961874372195807,0.997,0.0030000000000000027
1782168617832,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:43,583,0.001,0.004,0.996,0.999,0.003,0.0030000000000000027,140.0,382.43,382.43,140.0,-0.46404302968818784,0.46404302968818784,0.0038125627804192056,0.9961874372195807,0.997,0.0030000000000000027
1782168621146,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:39,579,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,140.0,740.33,740.33,140.0,-0.6819374552724546,0.6819374552724546,0.0014375,0.9985625,0.998,0.0020000000000000018
1782168624472,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:36,576,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,113.52,873.1,873.1,113.52,-0.7698810078855082,0.7698810078855082,0.0013700612856956578,0.9986299387143044,0.998,0.0020000000000000018
1782168627779,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:33,573,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,113.52,873.1,873.1,113.52,-0.7698810078855082,0.7698810078855082,0.0013700612856956578,0.9986299387143044,0.998,0.0020000000000000018
1782168631096,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:29,569,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,113.52,873.1,873.1,113.52,-0.7698810078855082,0.7698810078855082,0.0013700612856956578,0.9986299387143044,0.998,0.0020000000000000018
1782168634417,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:26,566,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,113.52,980.9,980.9,113.52,-0.7925476508104748,0.7925476508104748,0.0013700612856956578,0.9986299387143044,0.998,0.0020000000000000018
1782168637777,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:23,563,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,113.52,980.9,980.9,113.52,-0.7925476508104748,0.7925476508104748,0.0013700612856956578,0.9986299387143044,0.998,0.0020000000000000018
1782168641137,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:19,559,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,980.9,980.9,33.52,-0.9339129749019144,0.9339129749019144,0.0011256560203928626,0.9988743439796072,0.998,0.0020000000000000018
1782168644448,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:16,556,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,980.9,980.9,33.52,-0.9339129749019144,0.9339129749019144,0.0011256560203928626,0.9988743439796072,0.998,0.0020000000000000018
1782168647798,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:13,553,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,980.9,980.9,33.52,-0.9339129749019144,0.9339129749019144,0.0011256560203928626,0.9988743439796072,0.998,0.0020000000000000018
1782168651117,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:09,549,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,875.9,875.9,33.52,-0.9262826856677883,0.9262826856677883,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
1782168654413,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:06,546,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,875.9,875.9,33.52,-0.9262826856677883,0.9262826856677883,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
1782168657765,bitcoin-up-or-down-june-22-2026-6pm-et,1h,9:03,543,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,841.6,875.9,33.52,-0.9233933631959046,0.9262826856677883,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
