timestamp_ms,market_slug,timeframe,time_till_end,seconds_till_end,up_best_bid,up_best_ask,down_best_bid,down_best_ask,up_spread,down_spread,up_bid_depth5,up_ask_depth5,down_bid_depth5,down_ask_depth5,up_imbalance,down_imbalance,up_microprice,down_microprice,arb_bid_sum_l1,arb_edge_l1
1782176404459,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:56,3596,0.44,0.45,0.56,0.57,0.010000000000000009,0.009999999999999898,390.23,505.71000000000004,630.12,357.0,-0.12889255976962743,0.2766836858740579,0.44433227063407726,0.5612698412698414,1.0,0.0
1782176407786,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:53,3593,0.46,0.47,0.52,0.54,0.009999999999999953,0.020000000000000018,580.7,645.4,356.9,648.8,-0.05276894217437398,-0.2902456000795466,0.4674197773411919,0.5249838187702265,0.98,0.020000000000000018
1782176411095,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:49,3589,0.49,0.5,0.52,0.53,0.010000000000000009,0.010000000000000009,426.20000000000005,659.5,650.04,477.6,-0.21488440637376802,0.15292114504629134,0.49129115558424785,0.5286453535627202,1.01,-0.010000000000000009
1782176414425,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:46,3586,0.47,0.48,0.52,0.53,0.010000000000000009,0.010000000000000009,922.3,632.5,676.8,883.4,0.18639053254437868,-0.1324189206511986,0.47883585564610015,0.5216273393002441,0.99,0.010000000000000009
1782176417786,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:43,3583,0.49,0.5,0.5,0.51,0.010000000000000009,0.010000000000000009,868.8000000000001,425.6,125.4,862.2,0.342398022249691,-0.7460510328068044,0.4994778067885117,0.5008878127522195,0.99,0.010000000000000009
1782176421122,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:39,3579,0.53,0.54,0.46,0.47,0.010000000000000009,0.009999999999999953,653.7,247.7,267.7,653.7,0.4504104725981806,-0.4189277186889516,0.5395383194829179,0.4604616805170822,0.99,0.010000000000000009
1782176424422,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:36,3576,0.53,0.54,0.46,0.47,0.010000000000000009,0.009999999999999953,1102.7,486.1,466.1,1102.7,0.388091641490433,-0.40578786333503314,0.5395056846267919,0.4604943153732082,0.99,0.010000000000000009
1782176427738,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:33,3573,0.54,0.56,0.44,0.45,0.020000000000000018,0.010000000000000009,816.6,504.9,469.5,713.9000000000001,0.23586833144154373,-0.20652357613655575,0.5460762607626076,0.44788494077834184,0.98,0.020000000000000018
1782176431103,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:29,3569,0.53,0.54,0.46,0.47,0.010000000000000009,0.009999999999999953,670.5,698.6,678.5,655.5,-0.020524432108684557,0.017241379310344827,0.5315309246785058,0.4681617647058824,0.99,0.010000000000000009
1782176434419,bitcoin-up-or-down-june-22-2026-9pm-et,1h,59:26,3566,0.53,0.54,0.46,0.47,0.010000000000000009,0.009999999999999953,831.5,931.5,931.5,850.9,-0.05672149744753262,0.04521992818671455,0.5306602112676057,0.4695499549954995,0.99,0.010000000000000009
